"","geoid","year","measure","value","moe"
"1","51760030100",2019,"economic_opportunity_indicator",0.249643015304075,NA
"2","51710004800",2019,"economic_opportunity_indicator",0.311055606319557,NA
"3","51760020200",2019,"economic_opportunity_indicator",0.245015595876753,NA
"4","51770002502",2019,"economic_opportunity_indicator",0.365544771962919,NA
"5","51710004200",2019,"economic_opportunity_indicator",0.273482329180495,NA
"6","51760030501",2019,"economic_opportunity_indicator",0.378537088549655,NA
"7","51760020100",2019,"economic_opportunity_indicator",0.267950090386689,NA
"8","51710004100",2019,"economic_opportunity_indicator",0.410520304408714,NA
"9","51730810100",2019,"economic_opportunity_indicator",0.356394278543282,NA
"10","51700030100",2019,"economic_opportunity_indicator",0.339668949848041,NA
"11","51740211800",2019,"economic_opportunity_indicator",0.265653542045566,NA
"12","51710003501",2019,"economic_opportunity_indicator",0.229034724354984,NA
"13","51003010904",2019,"economic_opportunity_indicator",0.191764460307736,NA
"14","51013101704",2019,"economic_opportunity_indicator",0.713734501398066,NA
"15","51013101408",2019,"economic_opportunity_indicator",0.68620189568454,NA
"16","51760020400",2019,"economic_opportunity_indicator",0.260985928544564,NA
"17","51740210500",2019,"economic_opportunity_indicator",0.180954947939048,NA
"18","51059451400",2019,"economic_opportunity_indicator",0.53422242903893,NA
"19","51760040300",2019,"economic_opportunity_indicator",0.210710469969042,NA
"20","51013102701",2019,"economic_opportunity_indicator",0.632114921145655,NA
"21","51760060800",2019,"economic_opportunity_indicator",0.454071361936793,NA
"22","51590000400",2019,"economic_opportunity_indicator",0.210742867236364,NA
"23","51730810600",2019,"economic_opportunity_indicator",0.214378530201759,NA
"24","51059451601",2019,"economic_opportunity_indicator",0.580087421406467,NA
"25","51730810700",2019,"economic_opportunity_indicator",0.0913654672548368,NA
"26","51760010300",2019,"economic_opportunity_indicator",0.358132743063227,NA
"27","51510201206",2019,"economic_opportunity_indicator",0.681688692119776,NA
"28","51013103505",2019,"economic_opportunity_indicator",0.548758450270037,NA
"29","51700030600",2019,"economic_opportunity_indicator",0.421425612568098,NA
"30","51013103503",2019,"economic_opportunity_indicator",0.780145184640744,NA
"31","51760021000",2019,"economic_opportunity_indicator",0.392464633431567,NA
"32","51710005100",2019,"economic_opportunity_indicator",0.279049473223982,NA
"33","51650011400",2019,"economic_opportunity_indicator",0,NA
"34","51087200805",2019,"economic_opportunity_indicator",0.223426607306677,NA
"35","51013103602",2019,"economic_opportunity_indicator",0.621560766002515,NA
"36","51700030800",2019,"economic_opportunity_indicator",0.360573172017052,NA
"37","51760060900",2019,"economic_opportunity_indicator",0.359100510366511,NA
"38","51590000500",2019,"economic_opportunity_indicator",0.280115283521458,NA
"39","51013101603",2019,"economic_opportunity_indicator",0.559705677798611,NA
"40","51760070601",2019,"economic_opportunity_indicator",0.548354621309072,NA
"41","51700030400",2019,"economic_opportunity_indicator",0.304917464641346,NA
"42","51105950301",2019,"economic_opportunity_indicator",0.161261030479622,NA
"43","51740212100",2019,"economic_opportunity_indicator",0.296072949562068,NA
"44","51059461902",2019,"economic_opportunity_indicator",0.664820414486627,NA
"45","51800065500",2019,"economic_opportunity_indicator",0.333382601391858,NA
"46","51710000902",2019,"economic_opportunity_indicator",0.522198396692455,NA
"47","51760060700",2019,"economic_opportunity_indicator",0.349384493445437,NA
"48","51710002900",2019,"economic_opportunity_indicator",0.359482064255867,NA
"49","51800065100",2019,"economic_opportunity_indicator",0.372008620142755,NA
"50","51710001300",2019,"economic_opportunity_indicator",0.562207106199226,NA
"51","51710002700",2019,"economic_opportunity_indicator",0.334286771788531,NA
"52","51680001100",2019,"economic_opportunity_indicator",0.32408223773468,NA
"53","51680000600",2019,"economic_opportunity_indicator",0.204311454518299,NA
"54","51710004300",2019,"economic_opportunity_indicator",0.350676219015578,NA
"55","51041100406",2019,"economic_opportunity_indicator",0.410047653568826,NA
"56","51590001000",2019,"economic_opportunity_indicator",0.305761306974238,NA
"57","51710005701",2019,"economic_opportunity_indicator",0.328164831405624,NA
"58","51041100404",2019,"economic_opportunity_indicator",0.548923836381342,NA
"59","51770001000",2019,"economic_opportunity_indicator",0.222271733223645,NA
"60","51510201205",2019,"economic_opportunity_indicator",0.684773586390378,NA
"61","51595890100",2019,"economic_opportunity_indicator",0.368220556874461,NA
"62","51550020100",2019,"economic_opportunity_indicator",0.395315418823307,NA
"63","51013101804",2019,"economic_opportunity_indicator",0.753843142317157,NA
"64","51710002500",2019,"economic_opportunity_indicator",0.456815177893751,NA
"65","51620090200",2019,"economic_opportunity_indicator",0.336367603365987,NA
"66","51510200102",2019,"economic_opportunity_indicator",0.588423003277976,NA
"67","51121020301",2019,"economic_opportunity_indicator",0.277126768886536,NA
"68","51770002600",2019,"economic_opportunity_indicator",0.327503537188106,NA
"69","51013102001",2019,"economic_opportunity_indicator",0.619319794621522,NA
"70","51510200304",2019,"economic_opportunity_indicator",0.528230270415454,NA
"71","51760030200",2019,"economic_opportunity_indicator",0.452995556355256,NA
"72","51680000400",2019,"economic_opportunity_indicator",0.303705023266982,NA
"73","51510200106",2019,"economic_opportunity_indicator",0.515300718298048,NA
"74","51013101705",2019,"economic_opportunity_indicator",0.692911610862726,NA
"75","51510200108",2019,"economic_opportunity_indicator",0.641684077082343,NA
"76","51810045810",2019,"economic_opportunity_indicator",0.396293187470268,NA
"77","51013103300",2019,"economic_opportunity_indicator",0.609795955567741,NA
"78","51710004600",2019,"economic_opportunity_indicator",0.208733327987528,NA
"79","51770000900",2019,"economic_opportunity_indicator",0.298288720095023,NA
"80","51520020201",2019,"economic_opportunity_indicator",0.171465305289458,NA
"81","51810040600",2019,"economic_opportunity_indicator",0.540367603537481,NA
"82","51700032300",2019,"economic_opportunity_indicator",0.46601278095175,NA
"83","51059415401",2019,"economic_opportunity_indicator",0.521770214171251,NA
"84","51700032006",2019,"economic_opportunity_indicator",0.518499258092188,NA
"85","51710001400",2019,"economic_opportunity_indicator",0.313690075697058,NA
"86","51710003400",2019,"economic_opportunity_indicator",0.348060696410706,NA
"87","51730810400",2019,"economic_opportunity_indicator",0.412037208283615,NA
"88","51680000700",2019,"economic_opportunity_indicator",0.343253256592976,NA
"89","51760071004",2019,"economic_opportunity_indicator",0.402857069114925,NA
"90","51710001100",2019,"economic_opportunity_indicator",0.489477866780817,NA
"91","51013101701",2019,"economic_opportunity_indicator",0.724173124091713,NA
"92","51710005901",2019,"economic_opportunity_indicator",0.476639583667324,NA
"93","51059450702",2019,"economic_opportunity_indicator",0.6331805033936,NA
"94","51680001900",2019,"economic_opportunity_indicator",0.304190311802907,NA
"95","51710004400",2019,"economic_opportunity_indicator",0.38882824952028,NA
"96","51710005500",2019,"economic_opportunity_indicator",0.460965109752807,NA
"97","51059480203",2019,"economic_opportunity_indicator",0.469809965502177,NA
"98","51177020313",2019,"economic_opportunity_indicator",0.494244589540636,NA
"99","51710004500",2019,"economic_opportunity_indicator",0.333994528642306,NA
"100","51510200409",2019,"economic_opportunity_indicator",0.617745749745688,NA
"101","51730811200",2019,"economic_opportunity_indicator",0.393950707201102,NA
"102","51670820100",2019,"economic_opportunity_indicator",0.40731270862568,NA
"103","51013103504",2019,"economic_opportunity_indicator",0.559820610866937,NA
"104","51510200109",2019,"economic_opportunity_indicator",0.635035369506167,NA
"105","51059480205",2019,"economic_opportunity_indicator",0.527623982466567,NA
"106","51013102200",2019,"economic_opportunity_indicator",0.58101057512671,NA
"107","51540000202",2019,"economic_opportunity_indicator",0.297053543498432,NA
"108","51540000401",2019,"economic_opportunity_indicator",0.399394582247302,NA
"109","51680000205",2019,"economic_opportunity_indicator",0.409060734511214,NA
"110","51710005800",2019,"economic_opportunity_indicator",0.394692131367504,NA
"111","51199050207",2019,"economic_opportunity_indicator",0.558168948540521,NA
"112","51760020700",2019,"economic_opportunity_indicator",0.298896843309149,NA
"113","51710001600",2019,"economic_opportunity_indicator",0.403720826473283,NA
"114","51700032126",2019,"economic_opportunity_indicator",0.514946470452963,NA
"115","51740211100",2019,"economic_opportunity_indicator",0.325150921454477,NA
"116","51550020910",2019,"economic_opportunity_indicator",0.356198192017063,NA
"117","51730811300",2019,"economic_opportunity_indicator",0.326782905968912,NA
"118","51153900203",2019,"economic_opportunity_indicator",0.621506908013066,NA
