"","geoid","value","year","measure","moe"
"1","51760030100",0.551591165894826,2018,"gini_index",NA
"2","51710004800",0.511467716377198,2018,"gini_index",NA
"3","51760020200",0.5113,2018,"gini_index",NA
"4","51770002502",0.447383644144459,2018,"gini_index",NA
"5","51710004200",0.6351,2018,"gini_index",NA
"6","51760030501",0.5363,2018,"gini_index",NA
"7","51760020100",0.526317859220477,2018,"gini_index",NA
"8","51710004100",0.4607,2018,"gini_index",NA
"9","51730810100",0.422,2018,"gini_index",NA
"10","51700030100",0.4215,2018,"gini_index",NA
"11","51740211800",0.5247,2018,"gini_index",NA
"12","51710003501",0.4898,2018,"gini_index",NA
"13","51003010904",0.560387481285545,2018,"gini_index",NA
"14","51013101704",0.3908,2018,"gini_index",NA
"15","51013101408",0.349149537369236,2018,"gini_index",NA
"16","51760020400",0.540355299123259,2018,"gini_index",NA
"17","51740210500",0.478,2018,"gini_index",NA
"18","51059451400",0.5588,2018,"gini_index",NA
"19","51760040300",0.7347,2018,"gini_index",NA
"20","51013102701",0.4403,2018,"gini_index",NA
"21","51760060800",0.415773471443007,2018,"gini_index",NA
"22","51590000400",0.550739138111327,2018,"gini_index",NA
"23","51730810600",0.5502,2018,"gini_index",NA
"24","51059451601",0.4461,2018,"gini_index",NA
"25","51730810700",0.553867540736209,2018,"gini_index",NA
"26","51760010300",0.4518,2018,"gini_index",NA
"27","51510201206",0.4414,2018,"gini_index",NA
"28","51013103505",0.406,2018,"gini_index",NA
"29","51700030600",0.3693,2018,"gini_index",NA
"30","51013103503",0.3426,2018,"gini_index",NA
"31","51760021000",0.435496403377676,2018,"gini_index",NA
"32","51710005100",0.4903,2018,"gini_index",NA
"33","51650011400",0.7447,2018,"gini_index",NA
"34","51087200805",0.6182,2018,"gini_index",NA
"35","51013103602",0.356261889174388,2018,"gini_index",NA
"36","51700030800",0.482907131592978,2018,"gini_index",NA
"37","51760060900",0.514681561087593,2018,"gini_index",NA
"38","51590000500",0.4883,2018,"gini_index",NA
"39","51013101603",0.405594728575575,2018,"gini_index",NA
