"","geoid","value","year","measure","moe"
"1","51760030100",13.489281602326,2018,"walkability_index_raw",NA
"2","51710004800",14.1709934084482,2018,"walkability_index_raw",NA
"3","51760020200",13.3021899886234,2018,"walkability_index_raw",NA
"4","51770002502",14.2870930401628,2018,"walkability_index_raw",NA
"5","51710004200",14.1692201924966,2018,"walkability_index_raw",NA
"6","51760030501",17.36160397445,2018,"walkability_index_raw",NA
"7","51760020100",12.0058371892068,2018,"walkability_index_raw",NA
"8","51710004100",13,2018,"walkability_index_raw",NA
"9","51730810100",8.66838215888097,2018,"walkability_index_raw",NA
"10","51700030100",14.544961784433,2018,"walkability_index_raw",NA
"11","51740211800",12.4039092400219,2018,"walkability_index_raw",NA
"12","51710003501",13.2866341802993,2018,"walkability_index_raw",NA
"13","51003010904",12.4230464733944,2018,"walkability_index_raw",NA
"14","51013101704",15.9439396868355,2018,"walkability_index_raw",NA
"15","51013101408",16.2360824537475,2018,"walkability_index_raw",NA
"16","51760020400",12.1840015388106,2018,"walkability_index_raw",NA
"17","51740210500",17.1666666666667,2018,"walkability_index_raw",NA
"18","51059451400",17.9095106186519,2018,"walkability_index_raw",NA
"19","51760040300",14.3333333333333,2018,"walkability_index_raw",NA
"20","51013102701",12.527929719874,2018,"walkability_index_raw",NA
"21","51760060800",12.8986828187664,2018,"walkability_index_raw",NA
"22","51590000400",5.94855139271457,2018,"walkability_index_raw",NA
"23","51730810600",7,2018,"walkability_index_raw",NA
"24","51059451601",16.4722268280551,2018,"walkability_index_raw",NA
"25","51730810700",9.98703593401252,2018,"walkability_index_raw",NA
"26","51760010300",11.3333333333333,2018,"walkability_index_raw",NA
"27","51510201206",14.1203356196885,2018,"walkability_index_raw",NA
"28","51013103505",17.144449605202,2018,"walkability_index_raw",NA
"29","51700030600",14.0042830540037,2018,"walkability_index_raw",NA
"30","51013103503",13.7952815829528,2018,"walkability_index_raw",NA
"31","51760021000",12.623150838072,2018,"walkability_index_raw",NA
"32","51710005100",14.0193362193362,2018,"walkability_index_raw",NA
"33","51650011400",11.0041909620991,2018,"walkability_index_raw",NA
"34","51087200805",12.9952816700029,2018,"walkability_index_raw",NA
"35","51013103602",17.0721493558753,2018,"walkability_index_raw",NA
"36","51700030800",12.157190241925,2018,"walkability_index_raw",NA
"37","51760060900",15.9990715130781,2018,"walkability_index_raw",NA
